,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
15113536,340,2020-03-09 14:27:35.2100,2020-03-09 14:33:16.1110,469,Broadway & W 53 St,40.76344058,-73.98268129,492,W 33 St & 7 Ave,40.75019995,-73.99093085,37078,Subscriber,1979,1
15114134,427,2020-03-09 14:38:51.4800,2020-03-09 14:45:58.9140,492,W 33 St & 7 Ave,40.75019995,-73.99093085,167,E 39 St & 3 Ave,40.7489006,-73.97604882,37078,Customer,1996,1
15115172,1433,2020-03-09 14:56:44.3160,2020-03-09 15:20:37.8540,167,E 39 St & 3 Ave,40.7489006,-73.97604882,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,37078,Subscriber,1966,2
15118004,358,2020-03-09 15:40:06.2890,2020-03-09 15:46:04.4950,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3290,E 89 St & York Ave,40.7779453,-73.946041,37078,Subscriber,2003,1
15150026,704,2020-03-09 20:38:28.9320,2020-03-09 20:50:13.3010,3290,E 89 St & York Ave,40.7779453,-73.946041,468,Broadway & W 56 St,40.7652654,-73.98192338,37078,Subscriber,2001,1
15150822,821,2020-03-09 20:56:43.4470,2020-03-09 21:10:25.3470,468,Broadway & W 56 St,40.7652654,-73.98192338,325,E 19 St & 3 Ave,40.73624527,-73.98473765,37078,Subscriber,1990,1
15152062,1253,2020-03-09 21:30:29.2160,2020-03-09 21:51:23.1770,325,E 19 St & 3 Ave,40.73624527,-73.98473765,3086,Graham Ave & Conselyea St,40.715143,-73.944507,37078,Subscriber,1991,1
15154424,228,2020-03-09 23:19:38.5200,2020-03-09 23:23:27.0950,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3766,Sharon St & Olive St,40.715353,-73.93856,37078,Customer,1969,0
15164584,1548,2020-03-10 08:27:05.1990,2020-03-10 08:52:54.1160,3766,Sharon St & Olive St,40.715353,-73.93856,319,Fulton St & Broadway,40.711066,-74.009447,37078,Subscriber,1989,2
15168727,204,2020-03-10 09:00:57.5930,2020-03-10 09:04:21.9480,319,Fulton St & Broadway,40.711066,-74.009447,249,Harrison St & Hudson St,40.71870987,-74.0090009,37078,Subscriber,1998,1
15171430,639,2020-03-10 09:29:33.6270,2020-03-10 09:40:12.6460,249,Harrison St & Hudson St,40.71870987,-74.0090009,3738,Delancey St & Eldridge St,40.719383,-73.991479,37078,Subscriber,1992,1
15172707,966,2020-03-10 09:48:36.1900,2020-03-10 10:04:42.6340,3738,Delancey St & Eldridge St,40.719383,-73.991479,405,Washington St & Gansevoort St,40.739323,-74.008119,37078,Subscriber,1986,2
15175499,768,2020-03-10 10:54:02.3950,2020-03-10 11:06:50.4320,405,Washington St & Gansevoort St,40.739323,-74.008119,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,37078,Customer,1974,1
15176011,1157,2020-03-10 11:08:29.2470,2020-03-10 11:27:46.9810,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,377,6 Ave & Canal St,40.72243797,-74.00566443,37078,Subscriber,1990,2
15178578,286,2020-03-10 12:14:48.2220,2020-03-10 12:19:34.5610,377,6 Ave & Canal St,40.72243797,-74.00566443,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,37078,Subscriber,1974,1
15178920,455,2020-03-10 12:22:29.6240,2020-03-10 12:30:05.1300,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2012,E 27 St & 1 Ave,40.739445,-73.976806,37078,Subscriber,1993,1
15179605,1141,2020-03-10 12:39:09.5390,2020-03-10 12:58:10.6250,2012,E 27 St & 1 Ave,40.739445,-73.976806,513,W 56 St & 10 Ave,40.768254,-73.988639,37078,Subscriber,2000,1
15181379,1806,2020-03-10 13:20:05.1460,2020-03-10 13:50:11.3230,513,W 56 St & 10 Ave,40.768254,-73.988639,72,W 52 St & 11 Ave,40.76727216,-73.99392888,37078,Customer,1996,1
15183544,2440,2020-03-10 14:06:08.0700,2020-03-10 14:46:48.1010,72,W 52 St & 11 Ave,40.76727216,-73.99392888,499,Broadway & W 60 St,40.76915505,-73.98191841,37078,Subscriber,2001,1
15185854,206,2020-03-10 14:51:50.5100,2020-03-10 14:55:17.4490,499,Broadway & W 60 St,40.76915505,-73.98191841,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,37078,Subscriber,1973,1
15186709,992,2020-03-10 15:09:39.3670,2020-03-10 15:26:11.7630,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3323,W 106 St & Central Park West,40.7981856,-73.9605909006,37078,Subscriber,1959,1
15188083,282,2020-03-10 15:38:12.7730,2020-03-10 15:42:55.7130,3323,W 106 St & Central Park West,40.7981856,-73.9605909006,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,37078,Subscriber,1995,1
15188737,760,2020-03-10 15:50:03.2310,2020-03-10 16:02:43.6460,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,529,W 42 St & 8 Ave,40.7575699,-73.99098507,37078,Subscriber,1980,1
15189645,1719,2020-03-10 16:07:04.2850,2020-03-10 16:35:44.0460,529,W 42 St & 8 Ave,40.7575699,-73.99098507,499,Broadway & W 60 St,40.76915505,-73.98191841,37078,Subscriber,1984,1
15191889,277,2020-03-10 16:41:04.5060,2020-03-10 16:45:42.1290,499,Broadway & W 60 St,40.76915505,-73.98191841,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,37078,Subscriber,1978,2
15194039,230,2020-03-10 17:06:55.6270,2020-03-10 17:10:46.1860,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,37078,Subscriber,1990,2
15195892,580,2020-03-10 17:22:24.1900,2020-03-10 17:32:04.6930,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,37078,Subscriber,1968,1
15197237,911,2020-03-10 17:33:25.8850,2020-03-10 17:48:37.1900,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,479,9 Ave & W 45 St,40.76019252,-73.9912551,37078,Subscriber,1968,2
15200503,835,2020-03-10 17:58:39.6540,2020-03-10 18:12:34.6680,479,9 Ave & W 45 St,40.76019252,-73.9912551,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,37078,Subscriber,1998,1
15202659,798,2020-03-10 18:14:29.9370,2020-03-10 18:27:48.3920,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,3785,W 42 St & 6 Ave,40.75492,-73.98455,37078,Subscriber,1984,1
15204517,734,2020-03-10 18:28:12.1880,2020-03-10 18:40:26.5530,3785,W 42 St & 6 Ave,40.75492,-73.98455,297,E 15 St & 3 Ave,40.734232,-73.986923,37078,Subscriber,1996,1
15206310,1396,2020-03-10 18:43:23.0670,2020-03-10 19:06:39.5520,297,E 15 St & 3 Ave,40.734232,-73.986923,249,Harrison St & Hudson St,40.71870987,-74.0090009,37078,Subscriber,1974,1
15212382,1679,2020-03-10 19:54:33.3520,2020-03-10 20:22:32.8800,249,Harrison St & Hudson St,40.71870987,-74.0090009,280,E 10 St & 5 Ave,40.73331967,-73.99510132,37078,Subscriber,1991,1
15214883,1825,2020-03-10 20:45:26.5390,2020-03-10 21:15:51.7510,280,E 10 St & 5 Ave,40.73331967,-73.99510132,3307,West End Ave & W 94 St,40.7941654,-73.974124,37078,Subscriber,1993,1
15216343,580,2020-03-10 21:25:48.8200,2020-03-10 21:35:29.7230,3307,West End Ave & W 94 St,40.7941654,-73.974124,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,37078,Subscriber,1992,1
15217544,1878,2020-03-10 22:08:38.8190,2020-03-10 22:39:57.2150,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3691,28 Ave & 44 St,40.76408932350688,-73.91065120697021,37078,Subscriber,1988,1
15219412,6505,2020-03-11 00:48:31.4900,2020-03-11 02:36:57.0610,3691,28 Ave & 44 St,40.76408932350688,-73.91065120697021,3691,28 Ave & 44 St,40.76408932350688,-73.91065120697021,37078,Customer,1982,2
15220811,333,2020-03-11 06:23:38.8900,2020-03-11 06:29:12.6800,3691,28 Ave & 44 St,40.76408932350688,-73.91065120697021,3572,34 Ave & 38 St,40.756913,-73.921631,37078,Subscriber,1963,2
15222738,656,2020-03-11 07:20:21.3010,2020-03-11 07:31:17.6260,3572,34 Ave & 38 St,40.756913,-73.921631,3610,Vernon Blvd & 30 Rd,40.770845,-73.934171,37078,Customer,1981,1
15254478,711,2020-03-11 16:31:17.8040,2020-03-11 16:43:08.9390,3610,Vernon Blvd & 30 Rd,40.770845,-73.934171,3617,28 Ave & 35 St,40.7671,-73.9169858,37078,Subscriber,1985,2
15258485,1121,2020-03-11 17:16:08.3990,2020-03-11 17:34:50.2960,3617,28 Ave & 35 St,40.7671,-73.9169858,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,37078,Customer,1982,1
15261870,2058,2020-03-11 17:44:24.5700,2020-03-11 18:18:42.8070,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,37078,Subscriber,1994,1
15267914,1207,2020-03-11 18:33:50.9640,2020-03-11 18:53:58.9050,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,37078,Subscriber,1971,1
15275869,546,2020-03-11 20:19:34.0060,2020-03-11 20:28:40.3950,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,37078,Subscriber,1987,0
15276764,337,2020-03-11 20:41:04.8060,2020-03-11 20:46:42.0990,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,37078,Subscriber,1996,1
15277540,354,2020-03-11 21:03:25.6860,2020-03-11 21:09:19.8870,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,37078,Subscriber,1982,1
15279067,289,2020-03-11 21:58:48.7110,2020-03-11 22:03:38.1260,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,3590,Carroll St & Franklin Ave,40.6679411,-73.9588,37078,Subscriber,1985,2
15286607,464,2020-03-12 08:02:16.7840,2020-03-12 08:10:01.3200,3590,Carroll St & Franklin Ave,40.6679411,-73.9588,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,37078,Subscriber,1985,2
15290299,373,2020-03-12 08:42:00.4780,2020-03-12 08:48:13.9160,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,37078,Subscriber,1982,1
15291883,2148,2020-03-12 08:58:44.5580,2020-03-12 09:34:33.2600,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,518,E 39 St & 2 Ave,40.74780373,-73.9734419,37078,Subscriber,1990,2
15295275,274,2020-03-12 09:46:56.7330,2020-03-12 09:51:31.6930,518,E 39 St & 2 Ave,40.74780373,-73.9734419,485,W 37 St & 5 Ave,40.75038009,-73.98338988,37078,Subscriber,1992,1
15296889,1067,2020-03-12 10:22:47.6330,2020-03-12 10:40:35.6120,485,W 37 St & 5 Ave,40.75038009,-73.98338988,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,37078,Subscriber,1975,2
15307958,1952,2020-03-12 15:00:48.6960,2020-03-12 15:33:21.0660,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,456,E 53 St & Madison Ave,40.7597108,-73.97402311,37078,Subscriber,1974,1
15310212,1050,2020-03-12 15:45:52.2130,2020-03-12 16:03:22.9360,456,E 53 St & Madison Ave,40.7597108,-73.97402311,3289,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,37078,Subscriber,1969,1
15312779,976,2020-03-12 16:32:00.4950,2020-03-12 16:48:17.1550,3289,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,305,E 58 St & 3 Ave,40.76095756,-73.96724467,37078,Subscriber,1979,1
15314044,675,2020-03-12 16:51:23.5430,2020-03-12 17:02:39.3910,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3707,Lexington Ave & E 26 St,40.741459,-73.983293,37078,Subscriber,1986,1
15315342,451,2020-03-12 17:07:34.2940,2020-03-12 17:15:05.3150,3707,Lexington Ave & E 26 St,40.741459,-73.983293,494,W 26 St & 8 Ave,40.74734825,-73.99723551,37078,Subscriber,1978,1
15316682,846,2020-03-12 17:21:44.9140,2020-03-12 17:35:51.3970,494,W 26 St & 8 Ave,40.74734825,-73.99723551,247,Perry St & Bleecker St,40.73535398,-74.00483091,37078,Subscriber,1979,1
15318959,11691,2020-03-12 17:45:57.8690,2020-03-12 21:00:48.8950,247,Perry St & Bleecker St,40.73535398,-74.00483091,474,5 Ave & E 29 St,40.7451677,-73.98683077,37078,Subscriber,1969,2
15330405,256,2020-03-12 21:20:21.9090,2020-03-12 21:24:38.9050,474,5 Ave & E 29 St,40.7451677,-73.98683077,446,W 24 St & 7 Ave,40.74487634,-73.99529885,37078,Subscriber,1959,1
15330665,1238,2020-03-12 21:34:59.3090,2020-03-12 21:55:38.1830,446,W 24 St & 7 Ave,40.74487634,-73.99529885,319,Fulton St & Broadway,40.711066,-74.009447,37078,Subscriber,1967,1
15332286,934,2020-03-13 00:06:05.1070,2020-03-13 00:21:39.5850,319,Fulton St & Broadway,40.711066,-74.009447,3412,Pacific St & Nevins St,40.6853761,-73.98302136,37078,Subscriber,1994,1
15334065,249,2020-03-13 07:38:22.9370,2020-03-13 07:42:32.6700,3412,Pacific St & Nevins St,40.6853761,-73.98302136,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,37078,Subscriber,1991,1
15335551,99,2020-03-13 08:50:34.3180,2020-03-13 08:52:13.8750,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,143,Clinton St & Joralemon St,40.69239502,-73.99337909,37078,Subscriber,1979,1
15335789,979,2020-03-13 09:04:17.0090,2020-03-13 09:20:36.5480,143,Clinton St & Joralemon St,40.69239502,-73.99337909,415,Pearl St & Hanover Square,40.7047177,-74.00926027,37078,Subscriber,1981,1
15339782,1441,2020-03-13 12:00:38.8670,2020-03-13 12:24:39.9940,415,Pearl St & Hanover Square,40.7047177,-74.00926027,3712,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,37078,Subscriber,1978,1
15341247,688,2020-03-13 12:38:26.4120,2020-03-13 12:49:54.6470,3712,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,3686,Gansevoort St & Hudson St,40.73944820130403,-74.00507032871246,37078,Subscriber,1979,1
15342554,985,2020-03-13 13:10:08.0670,2020-03-13 13:26:33.7110,3686,Gansevoort St & Hudson St,40.73944820130403,-74.00507032871246,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,37078,Subscriber,1984,1
15344297,779,2020-03-13 13:47:19.5420,2020-03-13 14:00:18.8710,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,312,Allen St & Stanton St,40.722055,-73.989111,37078,Subscriber,1975,1
15345366,208,2020-03-13 14:09:09.9590,2020-03-13 14:12:38.1090,312,Allen St & Stanton St,40.722055,-73.989111,361,Allen St & Hester St,40.71605866,-73.99190759,37078,Subscriber,1990,1
15345969,2227,2020-03-13 14:20:09.0910,2020-03-13 14:57:17.0810,361,Allen St & Hester St,40.71605866,-73.99190759,3891,Irving Ave & Palmetto St,40.698,-73.9127,37078,Subscriber,1990,1
15349478,2066,2020-03-13 15:20:33.3640,2020-03-13 15:54:59.9370,3891,Irving Ave & Palmetto St,40.698,-73.9127,467,Dean St & 4 Ave,40.68312489,-73.97895137,37078,Customer,2000,1
15352602,1624,2020-03-13 16:09:26.6750,2020-03-13 16:36:31.3750,467,Dean St & 4 Ave,40.68312489,-73.97895137,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,37078,Subscriber,1968,1
15361417,2068,2020-03-13 17:52:58.1620,2020-03-13 18:27:26.7070,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,168,W 18 St & 6 Ave,40.73971301,-73.99456405,37078,Subscriber,1992,2
15367253,917,2020-03-13 18:59:27.8680,2020-03-13 19:14:44.9060,168,W 18 St & 6 Ave,40.73971301,-73.99456405,3002,South End Ave & Liberty St,40.711512,-74.015756,37078,Subscriber,1968,1
15370165,1105,2020-03-13 19:46:14.9570,2020-03-13 20:04:40.2280,3002,South End Ave & Liberty St,40.711512,-74.015756,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,37078,Subscriber,1993,1
15371034,3432,2020-03-13 20:06:19.3720,2020-03-13 21:03:31.9420,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,37078,Subscriber,1990,2
15373082,1056,2020-03-13 21:13:22.6440,2020-03-13 21:30:59.1980,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,459,W 20 St & 11 Ave,40.746745,-74.007756,37078,Subscriber,1985,1
15373655,916,2020-03-13 21:40:15.7540,2020-03-13 21:55:32.0390,459,W 20 St & 11 Ave,40.746745,-74.007756,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,37078,Customer,1988,2
15374809,3350,2020-03-13 22:49:02.4430,2020-03-13 23:44:53.3090,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,37078,Subscriber,1986,2
15375472,2764,2020-03-13 23:45:19.9080,2020-03-14 00:31:24.5510,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,478,11 Ave & W 41 St,40.76030096,-73.99884222,37078,Subscriber,1986,2
15376513,368,2020-03-14 03:53:53.7670,2020-03-14 04:00:02.5380,478,11 Ave & W 41 St,40.76030096,-73.99884222,490,8 Ave & W 33 St,40.751551,-73.993934,37078,Subscriber,1964,1
15376676,315,2020-03-14 06:01:04.0430,2020-03-14 06:06:19.7170,490,8 Ave & W 33 St,40.751551,-73.993934,116,W 17 St & 8 Ave,40.74177603,-74.00149746,37078,Subscriber,1967,1
15376760,798,2020-03-14 06:32:42.3060,2020-03-14 06:46:00.7150,116,W 17 St & 8 Ave,40.74177603,-74.00149746,2012,E 27 St & 1 Ave,40.739445,-73.976806,37078,Subscriber,1994,1
15376879,2428,2020-03-14 06:56:57.7570,2020-03-14 07:37:26.1030,2012,E 27 St & 1 Ave,40.739445,-73.976806,528,2 Ave & E 31 St,40.74290902,-73.97706058,37078,Subscriber,1993,1
15377707,2734,2020-03-14 08:19:21.8730,2020-03-14 09:04:55.9560,528,2 Ave & E 31 St,40.74290902,-73.97706058,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,37078,Subscriber,1967,2
15379395,795,2020-03-14 09:38:31.9170,2020-03-14 09:51:47.0100,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,531,Forsyth St & Broome St,40.71893904,-73.99266288,37078,Customer,1993,1
15380096,3341,2020-03-14 10:01:07.9480,2020-03-14 10:56:49.0400,531,Forsyth St & Broome St,40.71893904,-73.99266288,297,E 15 St & 3 Ave,40.734232,-73.986923,37078,Customer,1992,1
15383296,440,2020-03-14 11:22:40.4340,2020-03-14 11:30:00.4470,297,E 15 St & 3 Ave,40.734232,-73.986923,482,W 15 St & 7 Ave,40.73935542,-73.99931783,37078,Subscriber,1976,2
15386738,1043,2020-03-14 12:26:49.0200,2020-03-14 12:44:12.3070,482,W 15 St & 7 Ave,40.73935542,-73.99931783,3163,Central Park West & W 68 St,40.7734066,-73.97782542,37078,Subscriber,1964,1
15388630,663,2020-03-14 12:58:10.9260,2020-03-14 13:09:14.8510,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3168,Central Park West & W 85 St,40.78472675,-73.96961715,37078,Customer,1991,2
15390743,2675,2020-03-14 13:29:33.7160,2020-03-14 14:14:09.1760,3168,Central Park West & W 85 St,40.78472675,-73.96961715,523,W 38 St & 8 Ave,40.75466591,-73.99138152,37078,Subscriber,1962,2
15395755,2182,2020-03-14 14:37:04.2820,2020-03-14 15:13:27.1920,523,W 38 St & 8 Ave,40.75466591,-73.99138152,363,West Thames St,40.70834698,-74.01713445,37078,Subscriber,1962,2
15398947,2611,2020-03-14 15:16:24.0240,2020-03-14 15:59:55.5120,363,West Thames St,40.70834698,-74.01713445,501,FDR Drive & E 35 St,40.744219,-73.97121214,37078,Subscriber,1962,2
15403669,335,2020-03-14 16:15:41.8730,2020-03-14 16:21:16.9250,501,FDR Drive & E 35 St,40.744219,-73.97121214,3733,Avenue C & E 18 St,40.730563,-73.973984,37078,Subscriber,1974,1
15404239,966,2020-03-14 16:23:04.4890,2020-03-14 16:39:10.6890,3733,Avenue C & E 18 St,40.730563,-73.973984,505,6 Ave & W 33 St,40.74901271,-73.98848395,37078,Subscriber,1985,1
15405760,212,2020-03-14 16:41:48.9700,2020-03-14 16:45:21.5860,505,6 Ave & W 33 St,40.74901271,-73.98848395,523,W 38 St & 8 Ave,40.75466591,-73.99138152,37078,Subscriber,1988,1
15406777,212,2020-03-14 16:55:23.1260,2020-03-14 16:58:55.2280,523,W 38 St & 8 Ave,40.75466591,-73.99138152,448,W 37 St & 10 Ave,40.75660359,-73.9979009,37078,Subscriber,1994,1
15407356,1719,2020-03-14 17:03:07.0810,2020-03-14 17:31:46.9740,448,W 37 St & 10 Ave,40.75660359,-73.9979009,309,Murray St & West St,40.7149787,-74.013012,37078,Customer,1996,2
15415450,1446,2020-03-14 19:32:31.6020,2020-03-14 19:56:38.4690,309,Murray St & West St,40.7149787,-74.013012,450,W 49 St & 8 Ave,40.76227205,-73.98788205,37078,Customer,1997,2
15416255,1833,2020-03-14 19:59:55.0620,2020-03-14 20:30:28.1950,450,W 49 St & 8 Ave,40.76227205,-73.98788205,490,8 Ave & W 33 St,40.751551,-73.993934,37078,Subscriber,1980,1
15417041,1444,2020-03-14 20:31:47.2890,2020-03-14 20:55:51.8830,490,8 Ave & W 33 St,40.751551,-73.993934,446,W 24 St & 7 Ave,40.74487634,-73.99529885,37078,Subscriber,1980,1
15417546,1599,2020-03-14 20:59:33.1260,2020-03-14 21:26:12.4520,446,W 24 St & 7 Ave,40.74487634,-73.99529885,486,Broadway & W 29 St,40.7462009,-73.98855723,37078,Subscriber,1980,1
15418045,3279,2020-03-14 21:28:24.9820,2020-03-14 22:23:04.8380,486,Broadway & W 29 St,40.7462009,-73.98855723,465,Broadway & W 41 St,40.75513557,-73.98658032,37078,Subscriber,1980,1
15418889,335,2020-03-14 22:27:03.6910,2020-03-14 22:32:39.1560,465,Broadway & W 41 St,40.75513557,-73.98658032,450,W 49 St & 8 Ave,40.76227205,-73.98788205,37078,Subscriber,1980,1
15419018,843,2020-03-14 22:38:28.6690,2020-03-14 22:52:31.7460,450,W 49 St & 8 Ave,40.76227205,-73.98788205,297,E 15 St & 3 Ave,40.734232,-73.986923,37078,Subscriber,1999,1
15419683,492,2020-03-14 23:41:42.2560,2020-03-14 23:49:54.9770,297,E 15 St & 3 Ave,40.734232,-73.986923,516,E 47 St & 1 Ave,40.75206862,-73.96784384,37078,Subscriber,1995,1
15421078,1376,2020-03-15 07:37:35.6010,2020-03-15 08:00:31.9800,516,E 47 St & 1 Ave,40.75206862,-73.96784384,3282,5 Ave & E 88 St,40.78307,-73.95939,37078,Subscriber,1967,2
15421840,241,2020-03-15 08:51:29.2050,2020-03-15 08:55:31.1470,3282,5 Ave & E 88 St,40.78307,-73.95939,3288,E 88 St & 1 Ave,40.778301,-73.9488134,37078,Subscriber,1977,1
15422336,475,2020-03-15 09:23:30.3370,2020-03-15 09:31:25.8420,3288,E 88 St & 1 Ave,40.778301,-73.9488134,3143,5 Ave & E 78 St,40.77632142182271,-73.96427392959595,37078,Subscriber,1990,1
15423974,376,2020-03-15 10:39:34.5190,2020-03-15 10:45:50.7040,3143,5 Ave & E 78 St,40.77632142182271,-73.96427392959595,3288,E 88 St & 1 Ave,40.778301,-73.9488134,37078,Subscriber,1990,1
15425199,565,2020-03-15 11:18:03.3240,2020-03-15 11:27:29.0990,3288,E 88 St & 1 Ave,40.778301,-73.9488134,3336,E 97 St & Madison Ave,40.787801,-73.953559,37078,Subscriber,1991,1
15426172,3960,2020-03-15 11:43:33.1580,2020-03-15 12:49:33.8460,3336,E 97 St & Madison Ave,40.787801,-73.953559,259,South St & Whitehall St,40.70122128,-74.01234218,37078,Customer,1991,2
15433093,947,2020-03-15 13:55:09.4820,2020-03-15 14:10:56.8180,259,South St & Whitehall St,40.70122128,-74.01234218,331,Pike St & Monroe St,40.71173107,-73.99193043,37078,Customer,1999,1
15437525,453,2020-03-15 15:03:12.8230,2020-03-15 15:10:46.5870,331,Pike St & Monroe St,40.71173107,-73.99193043,432,E 7 St & Avenue A,40.72621788,-73.98379855,37078,Subscriber,1994,1
